Time,VehicleID,OMNeT_X,OMNeT_Y,OMNeT_Z,Speed,Acceleration,Length,Width,Height,Signals,Type
1,flow0.0,646845,5.49324e+06,0,13.9509,-0.462643,2.5,1.8,1.5,0,vtype0
2,flow0.0,646835,5.49323e+06,0,13.9597,0.0197443,2.5,1.8,1.5,2,vtype0
3,flow0.0,646825,5.49322e+06,0,13.8818,-1.06674,2.5,1.8,1.5,2,vtype0
4,flow0.0,646816,5.49321e+06,0,13.9257,0.463616,2.5,1.8,1.5,2,vtype0
4,flow0.1,646845,5.49324e+06,0,13.9783,-0.0693708,2.5,1.8,1.5,0,vtype0
5,flow0.0,646806,5.4932e+06,0,13.94,0.352222,2.5,1.8,1.5,2,vtype0
5,flow0.1,646835,5.49323e+06,0,13.9977,0.238802,2.5,1.8,1.5,2,vtype0
6,flow0.0,646796,5.49319e+06,0,13.9438,0.47413,2.5,1.8,1.5,2,vtype0
6,flow0.1,646825,5.49322e+06,0,13.9753,0.969295,2.5,1.8,1.5,2,vtype0
7,flow0.0,646786,5.49318e+06,0,13.9142,-0.184585,2.5,1.8,1.5,2,vtype0
7,flow0.1,646816,5.49321e+06,0,13.9548,-0.156423,2.5,1.8,1.5,2,vtype0
7,flow0.2,646846,5.49324e+06,0,13.1443,0.660952,2.5,1.8,1.5,0,vtype0
8,flow0.0,646777,5.49317e+06,0,13.9705,-0.20531,2.5,1.8,1.5,2,vtype0
8,flow0.1,646806,5.4932e+06,0,13.9211,0.46472,2.5,1.8,1.5,2,vtype0
8,flow0.2,646836,5.49323e+06,0,13.1135,0.113576,2.5,1.8,1.5,0,vtype0
9,flow0.0,646774,5.49315e+06,0,13.9122,0.338743,2.5,1.8,1.5,0,vtype0
9,flow0.1,646796,5.49319e+06,0,13.8908,-0.133708,2.5,1.8,1.5,2,vtype0
9,flow0.2,646827,5.49322e+06,0,13.1735,0.145905,2.5,1.8,1.5,2,vtype0
10,flow0.0,646782,5.49314e+06,0,13.9226,-0.0569147,2.5,1.8,1.5,0,vtype0
10,flow0.1,646786,5.49318e+06,0,13.9399,0.178957,2.5,1.8,1.5,2,vtype0
10,flow0.2,646818,5.49321e+06,0,13.0826,-1.17592,2.5,1.8,1.5,2,vtype0
10,flow0.3,646846,5.49324e+06,0,12.5132,0.148528,2.5,1.8,1.5,0,vtype0
11,flow0.0,646793,5.49313e+06,0,13.9617,0.549372,2.5,1.8,1.5,0,vtype0
11,flow0.1,646777,5.49317e+06,0,13.9614,-0.348182,2.5,1.8,1.5,2,vtype0
11,flow0.2,646809,5.4932e+06,0,13.1267,-0.682118,2.5,1.8,1.5,2,vtype0
11,flow0.3,646837,5.49323e+06,0,12.4586,-0.457962,2.5,1.8,1.5,0,vtype0
12,flow0.0,646804,5.49313e+06,0,13.9243,-0.0214212,2.5,1.8,1.5,0,vtype0
12,flow0.1,646774,5.49315e+06,0,13.9338,0.00338431,2.5,1.8,1.5,0,vtype0
12,flow0.2,646799,5.49319e+06,0,13.1454,-0.0830703,2.5,1.8,1.5,2,vtype0
12,flow0.3,646828,5.49322e+06,0,12.4558,-0.112241,2.5,1.8,1.5,2,vtype0
13,flow0.0,646818,5.49312e+06,0,13.9482,-0.226029,2.5,1.8,1.5,0,vtype0
13,flow0.1,646783,5.49314e+06,0,13.8919,-0.686439,2.5,1.8,1.5,0,vtype0
13,flow0.2,646790,5.49318e+06,0,13.2018,0.171917,2.5,1.8,1.5,2,vtype0
13,flow0.3,646820,5.49321e+06,0,12.4922,0.292708,2.5,1.8,1.5,2,vtype0
13,flow0.4,646845,5.49324e+06,0,13.9045,0.0304546,2.5,1.8,1.5,0,vtype0
14,flow0.0,646832,5.49312e+06,0,13.9485,0.116711,2.5,1.8,1.5,1,vtype0
14,flow0.1,646793,5.49313e+06,0,13.9767,0.0479311,2.5,1.8,1.5,0,vtype0
14,flow0.2,646781,5.49317e+06,0,13.1711,-0.319606,2.5,1.8,1.5,2,vtype0
14,flow0.3,646811,5.4932e+06,0,12.5252,0.831322,2.5,1.8,1.5,2,vtype0
14,flow0.4,646835,5.49323e+06,0,13.9778,0.212875,2.5,1.8,1.5,2,vtype0
15,flow0.0,646845,5.49312e+06,0,13.9667,0.688302,2.5,1.8,1.5,1,vtype0
15,flow0.1,646804,5.49313e+06,0,13.9416,-0.28896,2.5,1.8,1.5,0,vtype0
15,flow0.2,646775,5.49316e+06,0,13.1139,-0.197118,2.5,1.8,1.5,2,vtype0
15,flow0.3,646802,5.49319e+06,0,12.5054,-0.584848,2.5,1.8,1.5,2,vtype0
15,flow0.4,646825,5.49322e+06,0,13.9674,0.22052,2.5,1.8,1.5,2,vtype0
16,flow0.0,646857,5.49312e+06,0,9.55562,-4.5,2.5,1.8,1.5,9,vtype0
16,flow0.1,646818,5.49312e+06,0,13.8892,-0.619028,2.5,1.8,1.5,0,vtype0
16,flow0.2,646776,5.49315e+06,0,13.099,-0.27225,2.5,1.8,1.5,0,vtype0
16,flow0.3,646793,5.49318e+06,0,12.4474,-1.00302,2.5,1.8,1.5,2,vtype0
16,flow0.4,646816,5.49321e+06,0,13.9869,0.461162,2.5,1.8,1.5,2,vtype0
16,flow0.5,646846,5.49324e+06,0,12.4695,-0.754736,2.5,1.8,1.5,0,vtype0
17,flow0.0,646864,5.49312e+06,0,7.18562,2.6,2.5,1.8,1.5,1,vtype0
17,flow0.1,646832,5.49312e+06,0,13.6247,0.389764,2.5,1.8,1.5,1,vtype0
17,flow0.2,646787,5.49314e+06,0,13.1554,0.646842,2.5,1.8,1.5,0,vtype0
17,flow0.3,646784,5.49318e+06,0,12.5196,0.184922,2.5,1.8,1.5,2,vtype0
17,flow0.4,646806,5.4932e+06,0,13.9046,-0.791869,2.5,1.8,1.5,2,vtype0
17,flow0.5,646837,5.49323e+06,0,12.4719,-0.837241,2.5,1.8,1.5,0,vtype0
18,flow0.0,646871,5.49312e+06,0,9.3129,2.17479,2.5,1.8,1.5,0,vtype0
18,flow0.1,646845,5.49312e+06,0,13.2493,-0.0693156,2.5,1.8,1.5,1,vtype0
18,flow0.2,646796,5.49313e+06,0,13.1896,0.280947,2.5,1.8,1.5,0,vtype0
18,flow0.3,646777,5.49317e+06,0,12.4998,-0.443109,2.5,1.8,1.5,2,vtype0
18,flow0.4,646796,5.49319e+06,0,13.8992,-0.931861,2.5,1.8,1.5,2,vtype0
18,flow0.5,646828,5.49322e+06,0,12.5253,0.821128,2.5,1.8,1.5,2,vtype0
19,flow0.0,646872,5.49311e+06,0,11.2089,2.31033,2.5,1.8,1.5,0,vtype0
19,flow0.1,646857,5.49312e+06,0,9.76876,-4.5,2.5,1.8,1.5,9,vtype0
19,flow0.2,646808,5.49313e+06,0,13.1068,-0.320011,2.5,1.8,1.5,0,vtype0
19,flow0.3,646774,5.49315e+06,0,12.4429,-0.880071,2.5,1.8,1.5,0,vtype0
19,flow0.4,646786,5.49318e+06,0,13.9269,-0.24069,2.5,1.8,1.5,2,vtype0
19,flow0.5,646820,5.49321e+06,0,12.4951,-0.543564,2.5,1.8,1.5,2,vtype0
19,flow0.6,646846,5.49324e+06,0,12.9212,0.251057,2.5,1.8,1.5,0,vtype0
20,flow0.0,646874,5.49309e+06,0,13.1565,1.53417,2.5,1.8,1.5,0,vtype0
20,flow0.1,646864,5.49312e+06,0,6.69113,2.6,2.5,1.8,1.5,1,vtype0
20,flow0.2,646821,5.49312e+06,0,13.1281,0.181176,2.5,1.8,1.5,0,vtype0
20,flow0.3,646781,5.49314e+06,0,12.4974,-0.507421,2.5,1.8,1.5,0,vtype0
20,flow0.4,646777,5.49317e+06,0,13.9975,1.16613,2.5,1.8,1.5,2,vtype0
20,flow0.5,646811,5.4932e+06,0,12.4579,-0.895159,2.5,1.8,1.5,2,vtype0
20,flow0.6,646837,5.49323e+06,0,12.8504,-0.185333,2.5,1.8,1.5,0,vtype0
21,flow0.0,646876,5.49308e+06,0,13.968,0.0733259,2.5,1.8,1.5,0,vtype0
21,flow0.1,646871,5.49312e+06,0,8.75102,1.67253,2.5,1.8,1.5,0,vtype0
21,flow0.2,646834,5.49312e+06,0,13.1936,0.779573,2.5,1.8,1.5,1,vtype0
21,flow0.3,646791,5.49314e+06,0,12.5349,0.214362,2.5,1.8,1.5,0,vtype0
21,flow0.4,646774,5.49315e+06,0,13.9496,-0.362133,2.5,1.8,1.5,0,vtype0
21,flow0.5,646802,5.49319e+06,0,12.5086,0.391531,2.5,1.8,1.5,2,vtype0
21,flow0.6,646828,5.49322e+06,0,12.8972,0.385124,2.5,1.8,1.5,2,vtype0
22,flow0.0,646878,5.49307e+06,0,13.9663,0.224922,2.5,1.8,1.5,0,vtype0
22,flow0.1,646872,5.49311e+06,0,10.6954,1.78386,2.5,1.8,1.5,0,vtype0
22,flow0.2,646847,5.49312e+06,0,13.0949,-0.594517,2.5,1.8,1.5,1,vtype0
22,flow0.3,646800,5.49313e+06,0,12.4566,-0.525039,2.5,1.8,1.5,0,vtype0
22,flow0.4,646783,5.49314e+06,0,13.9203,-0.692639,2.5,1.8,1.5,0,vtype0
22,flow0.5,646793,5.49318e+06,0,12.5695,0.751758,2.5,1.8,1.5,2,vtype0
22,flow0.6,646819,5.49321e+06,0,12.8757,-0.459564,2.5,1.8,1.5,2,vtype0
22,flow0.7,646845,5.49324e+06,0,13.8597,-0.324824,2.5,1.8,1.5,0,vtype0
23,flow0.0,646879,5.49305e+06,0,13.9885,0.48182,2.5,1.8,1.5,0,vtype0
23,flow0.1,646874,5.4931e+06,0,12.6129,1.5021,2.5,1.8,1.5,0,vtype0
23,flow0.2,646858,5.49312e+06,0,9.10503,-4.5,2.5,1.8,1.5,9,vtype0
23,flow0.3,646812,5.49313e+06,0,12.5604,0.31195,2.5,1.8,1.5,0,vtype0
23,flow0.4,646793,5.49313e+06,0,13.5895,-0.473134,2.5,1.8,1.5,0,vtype0
23,flow0.5,646784,5.49318e+06,0,12.5075,-0.411312,2.5,1.8,1.5,2,vtype0
23,flow0.6,646809,5.4932e+06,0,12.9041,-0.545762,2.5,1.8,1.5,2,vtype0
23,flow0.7,646835,5.49323e+06,0,13.9136,1.00853,2.5,1.8,1.5,2,vtype0
24,flow0.0,646880,5.49304e+06,0,13.9503,-0.33467,2.5,1.8,1.5,0,vtype0
24,flow0.1,646876,5.49308e+06,0,13.9813,0.317414,2.5,1.8,1.5,0,vtype0
24,flow0.2,646865,5.49312e+06,0,7.47821,2.6,2.5,1.8,1.5,1,vtype0
24,flow0.3,646824,5.49312e+06,0,12.5123,-0.373619,2.5,1.8,1.5,0,vtype0
24,flow0.4,646803,5.49313e+06,0,13.468,0.0748014,2.5,1.8,1.5,0,vtype0
24,flow0.5,646777,5.49317e+06,0,12.4901,-0.21174,2.5,1.8,1.5,2,vtype0
24,flow0.6,646800,5.49319e+06,0,12.881,0.133912,2.5,1.8,1.5,2,vtype0
24,flow0.7,646826,5.49322e+06,0,13.8888,0.79242,2.5,1.8,1.5,2,vtype0
25,flow0.0,646881,5.49302e+06,0,13.9692,-0.109885,2.5,1.8,1.5,0,vtype0
25,flow0.1,646878,5.49307e+06,0,13.8852,-0.828362,2.5,1.8,1.5,0,vtype0
25,flow0.2,646871,5.49312e+06,0,9.56646,2.28873,2.5,1.8,1.5,0,vtype0
25,flow0.3,646837,5.49312e+06,0,12.5651,1.17394,2.5,1.8,1.5,1,vtype0
25,flow0.4,646817,5.49312e+06,0,13.163,-0.349214,2.5,1.8,1.5,0,vtype0
25,flow0.5,646774,5.49315e+06,0,12.4677,-0.926779,2.5,1.8,1.5,0,vtype0
25,flow0.6,646791,5.49318e+06,0,12.8794,0.31212,2.5,1.8,1.5,2,vtype0
25,flow0.7,646816,5.49321e+06,0,13.8068,-0.82978,2.5,1.8,1.5,2,vtype0
25,flow0.8,646845,5.49324e+06,0,13.894,-0.714205,2.5,1.8,1.5,0,vtype0
26,flow0.0,646882,5.49301e+06,0,13.9074,-0.503729,2.5,1.8,1.5,0,vtype0
26,flow0.1,646879,5.49305e+06,0,13.9896,0.776977,2.5,1.8,1.5,0,vtype0
26,flow0.2,646873,5.4931e+06,0,11.4144,2.20935,2.5,1.8,1.5,0,vtype0
26,flow0.3,646849,5.49312e+06,0,12.4946,0.353871,2.5,1.8,1.5,1,vtype0
26,flow0.4,646830,5.49312e+06,0,12.9532,-0.40271,2.5,1.8,1.5,1,vtype0
26,flow0.5,646781,5.49314e+06,0,12.4595,-0.0738101,2.5,1.8,1.5,0,vtype0
26,flow0.6,646782,5.49317e+06,0,12.8319,-1.00168,2.5,1.8,1.5,2,vtype0
26,flow0.7,646806,5.4932e+06,0,13.8149,0.0356282,2.5,1.8,1.5,2,vtype0
26,flow0.8,646835,5.49323e+06,0,13.9211,0.163644,2.5,1.8,1.5,2,vtype0
27,flow0.0,646883,5.493e+06,0,13.9819,0.0541187,2.5,1.8,1.5,0,vtype0
27,flow0.1,646880,5.49304e+06,0,13.9691,0.18796,2.5,1.8,1.5,0,vtype0
27,flow0.2,646874,5.49309e+06,0,13.366,1.79098,2.5,1.8,1.5,0,vtype0
27,flow0.3,646859,5.49312e+06,0,8.26862,-4.5,2.5,1.8,1.5,9,vtype0
27,flow0.4,646841,5.49312e+06,0,10.1401,-4.4625,2.5,1.8,1.5,9,vtype0
27,flow0.5,646791,5.49314e+06,0,12.4582,-0.499321,2.5,1.8,1.5,0,vtype0
27,flow0.6,646775,5.49316e+06,0,12.8394,-0.441717,2.5,1.8,1.5,2,vtype0
27,flow0.7,646796,5.49319e+06,0,13.8747,0.0616939,2.5,1.8,1.5,2,vtype0
27,flow0.8,646825,5.49322e+06,0,13.9078,-0.645074,2.5,1.8,1.5,2,vtype0
28,flow0.0,646884,5.49298e+06,0,13.919,0.173595,2.5,1.8,1.5,0,vtype0
28,flow0.1,646881,5.49303e+06,0,13.8742,-0.429583,2.5,1.8,1.5,0,vtype0
28,flow0.2,646877,5.49308e+06,0,13.9733,0.0284431,2.5,1.8,1.5,0,vtype0
28,flow0.3,646866,5.49312e+06,0,7.34699,2.6,2.5,1.8,1.5,1,vtype0
28,flow0.4,646850,5.49312e+06,0,8.64681,0.696631,2.5,1.8,1.5,1,vtype0
28,flow0.5,646800,5.49313e+06,0,12.4887,-0.110394,2.5,1.8,1.5,0,vtype0
28,flow0.6,646775,5.49315e+06,0,12.8767,0.00583179,2.5,1.8,1.5,0,vtype0
28,flow0.7,646787,5.49318e+06,0,13.8849,-0.0521959,2.5,1.8,1.5,2,vtype0
28,flow0.8,646816,5.49321e+06,0,13.9186,0.0595191,2.5,1.8,1.5,2,vtype0
28,flow0.9,646845,5.49324e+06,0,13.9548,0.817159,2.5,1.8,1.5,0,vtype0
29,flow0.0,646885,5.49297e+06,0,13.981,0.43887,2.5,1.8,1.5,0,vtype0
29,flow0.1,646882,5.49301e+06,0,13.8992,-0.674444,2.5,1.8,1.5,0,vtype0
29,flow0.2,646878,5.49306e+06,0,13.9562,0.766481,2.5,1.8,1.5,0,vtype0
29,flow0.3,646871,5.49311e+06,0,9.50598,2.01738,2.5,1.8,1.5,0,vtype0
29,flow0.4,646859,5.49312e+06,0,8.52693,-4.5,2.5,1.8,1.5,9,vtype0
29,flow0.5,646812,5.49313e+06,0,12.537,0.231952,2.5,1.8,1.5,0,vtype0
29,flow0.6,646785,5.49314e+06,0,12.9542,-0.0562236,2.5,1.8,1.5,0,vtype0
29,flow0.7,646778,5.49317e+06,0,13.8265,-0.27946,2.5,1.8,1.5,2,vtype0
29,flow0.8,646806,5.4932e+06,0,13.955,0.476572,2.5,1.8,1.5,2,vtype0
29,flow0.9,646835,5.49323e+06,0,13.9756,0.0721221,2.5,1.8,1.5,2,vtype0
30,flow0.0,646886,5.49296e+06,0,13.9844,0.280228,2.5,1.8,1.5,0,vtype0
30,flow0.1,646883,5.493e+06,0,13.9193,-0.549012,2.5,1.8,1.5,0,vtype0
30,flow0.2,646879,5.49305e+06,0,13.918,-0.480273,2.5,1.8,1.5,0,vtype0
30,flow0.3,646873,5.4931e+06,0,11.6019,1.78861,2.5,1.8,1.5,0,vtype0
30,flow0.4,646866,5.49312e+06,0,7.58952,2.6,2.5,1.8,1.5,1,vtype0
30,flow0.5,646824,5.49312e+06,0,12.4624,-0.111322,2.5,1.8,1.5,0,vtype0
30,flow0.6,646794,5.49313e+06,0,12.8938,-0.473011,2.5,1.8,1.5,0,vtype0
30,flow0.7,646774,5.49315e+06,0,13.8479,0.333576,2.5,1.8,1.5,0,vtype0
30,flow0.8,646796,5.49319e+06,0,13.9428,-0.486806,2.5,1.8,1.5,2,vtype0
30,flow0.9,646825,5.49322e+06,0,13.9098,-0.1922,2.5,1.8,1.5,2,vtype0
31,flow0.0,646887,5.49294e+06,0,13.9978,0.438645,2.5,1.8,1.5,0,vtype0
31,flow0.1,646884,5.49299e+06,0,13.9356,0.00966385,2.5,1.8,1.5,0,vtype0
31,flow0.10,646845,5.49324e+06,0,13.5928,1.07871,2.5,1.8,1.5,0,vtype0
31,flow0.2,646880,5.49304e+06,0,13.9651,-0.212751,2.5,1.8,1.5,0,vtype0
31,flow0.3,646875,5.49309e+06,0,13.6654,1.98274,2.5,1.8,1.5,0,vtype0
31,flow0.4,646871,5.49311e+06,0,9.62305,2.03258,2.5,1.8,1.5,0,vtype0
31,flow0.5,646837,5.49312e+06,0,12.5166,0.0161864,2.5,1.8,1.5,1,vtype0
31,flow0.6,646805,5.49313e+06,0,12.8781,0.25537,2.5,1.8,1.5,0,vtype0
31,flow0.7,646782,5.49314e+06,0,13.8248,-0.708251,2.5,1.8,1.5,0,vtype0
31,flow0.8,646786,5.49318e+06,0,13.9472,0.729686,2.5,1.8,1.5,2,vtype0
31,flow0.9,646816,5.49321e+06,0,13.8925,0.127632,2.5,1.8,1.5,2,vtype0
32,flow0.0,646888,5.49293e+06,0,13.9453,0.626193,2.5,1.8,1.5,0,vtype0
32,flow0.1,646885,5.49297e+06,0,13.892,-0.941354,2.5,1.8,1.5,0,vtype0
32,flow0.10,646836,5.49323e+06,0,13.5188,-0.235808,2.5,1.8,1.5,0,vtype0
32,flow0.2,646881,5.49302e+06,0,13.9435,0.516931,2.5,1.8,1.5,0,vtype0
32,flow0.3,646877,5.49308e+06,0,13.9273,-0.275537,2.5,1.8,1.5,0,vtype0
32,flow0.4,646873,5.4931e+06,0,11.2951,1.55957,2.5,1.8,1.5,0,vtype0
32,flow0.5,646849,5.49312e+06,0,12.4583,-0.605157,2.5,1.8,1.5,1,vtype0
32,flow0.6,646817,5.49312e+06,0,12.8668,-0.731437,2.5,1.8,1.5,0,vtype0
32,flow0.7,646792,5.49314e+06,0,13.8525,-0.558928,2.5,1.8,1.5,0,vtype0
32,flow0.8,646777,5.49317e+06,0,13.9433,-0.102663,2.5,1.8,1.5,2,vtype0
32,flow0.9,646806,5.4932e+06,0,13.8906,-1.01184,2.5,1.8,1.5,2,vtype0
33,flow0.0,646889,5.49291e+06,0,13.9845,0.465907,2.5,1.8,1.5,0,vtype0
33,flow0.1,646886,5.49296e+06,0,13.9292,-0.187534,2.5,1.8,1.5,0,vtype0
33,flow0.10,646826,5.49322e+06,0,13.5319,0.163728,2.5,1.8,1.5,2,vtype0
33,flow0.2,646882,5.49301e+06,0,13.8788,-0.983442,2.5,1.8,1.5,0,vtype0
33,flow0.3,646878,5.49306e+06,0,13.9041,-0.481405,2.5,1.8,1.5,0,vtype0
33,flow0.4,646875,5.49309e+06,0,13.0945,1.33159,2.5,1.8,1.5,0,vtype0
33,flow0.5,646859,5.49312e+06,0,8.27945,-4.5,2.5,1.8,1.5,9,vtype0
33,flow0.6,646830,5.49312e+06,0,12.8941,0.17634,2.5,1.8,1.5,1,vtype0
33,flow0.7,646803,5.49313e+06,0,13.863,-0.377539,2.5,1.8,1.5,0,vtype0
33,flow0.8,646774,5.49315e+06,0,13.9206,0.273591,2.5,1.8,1.5,0,vtype0
33,flow0.9,646796,5.49319e+06,0,13.8838,-0.572192,2.5,1.8,1.5,2,vtype0
34,flow0.0,646890,5.4929e+06,0,13.9744,-0.16873,2.5,1.8,1.5,0,vtype0
34,flow0.1,646887,5.49294e+06,0,13.9133,-0.690785,2.5,1.8,1.5,0,vtype0
34,flow0.10,646817,5.49321e+06,0,13.4946,0.0755828,2.5,1.8,1.5,2,vtype0
34,flow0.11,646847,5.49324e+06,0,10.3616,-0.473661,2.5,1.8,1.5,0,vtype0
34,flow0.2,646883,5.493e+06,0,13.9805,0.427208,2.5,1.8,1.5,0,vtype0
34,flow0.3,646879,5.49305e+06,0,13.985,0.126656,2.5,1.8,1.5,0,vtype0
34,flow0.4,646877,5.49308e+06,0,13.94,0.359996,2.5,1.8,1.5,0,vtype0
34,flow0.5,646867,5.49312e+06,0,8.03945,2.6,2.5,1.8,1.5,1,vtype0
34,flow0.6,646842,5.49312e+06,0,11.6536,-0.279533,2.5,1.8,1.5,1,vtype0
34,flow0.7,646817,5.49312e+06,0,13.8781,0.562602,2.5,1.8,1.5,0,vtype0
34,flow0.8,646783,5.49314e+06,0,13.9212,0.345121,2.5,1.8,1.5,0,vtype0
34,flow0.9,646786,5.49318e+06,0,13.9708,0.0622136,2.5,1.8,1.5,2,vtype0
35,flow0.0,646890,5.49289e+06,0,13.9857,0.183153,2.5,1.8,1.5,0,vtype0
35,flow0.1,646888,5.49293e+06,0,13.998,0.897898,2.5,1.8,1.5,0,vtype0
35,flow0.10,646807,5.4932e+06,0,13.5553,-0.419871,2.5,1.8,1.5,2,vtype0
35,flow0.11,646840,5.49323e+06,0,10.4521,0.764482,2.5,1.8,1.5,0,vtype0
35,flow0.2,646884,5.49298e+06,0,13.9244,-0.2107,2.5,1.8,1.5,0,vtype0
35,flow0.3,646880,5.49304e+06,0,13.9829,0.996297,2.5,1.8,1.5,0,vtype0
35,flow0.4,646878,5.49306e+06,0,13.9997,0.0742079,2.5,1.8,1.5,0,vtype0
35,flow0.5,646871,5.49311e+06,0,9.90598,2.24126,2.5,1.8,1.5,0,vtype0
35,flow0.6,646854,5.49312e+06,0,11.0087,-4.23191,2.5,1.8,1.5,9,vtype0
35,flow0.7,646830,5.49312e+06,0,13.2671,-2.87275,2.5,1.8,1.5,9,vtype0
35,flow0.8,646793,5.49313e+06,0,13.8773,-0.963973,2.5,1.8,1.5,0,vtype0
35,flow0.9,646777,5.49317e+06,0,13.9693,-0.147863,2.5,1.8,1.5,2,vtype0
36,flow0.0,646889,5.49287e+06,0,13.9169,-0.224113,2.5,1.8,1.5,0,vtype0
36,flow0.1,646889,5.49292e+06,0,13.8759,-0.366932,2.5,1.8,1.5,0,vtype0
36,flow0.10,646798,5.49319e+06,0,13.4962,-0.283332,2.5,1.8,1.5,2,vtype0
36,flow0.11,646833,5.49322e+06,0,10.4536,0.336952,2.5,1.8,1.5,0,vtype0
36,flow0.2,646885,5.49297e+06,0,13.884,-0.325734,2.5,1.8,1.5,0,vtype0
36,flow0.3,646881,5.49302e+06,0,13.8797,-0.395191,2.5,1.8,1.5,0,vtype0
36,flow0.4,646879,5.49305e+06,0,13.8734,-0.941589,2.5,1.8,1.5,0,vtype0
36,flow0.5,646873,5.4931e+06,0,12.1035,2.45421,2.5,1.8,1.5,0,vtype0
36,flow0.6,646862,5.49312e+06,0,6.56671,-4.5,2.5,1.8,1.5,9,vtype0
36,flow0.7,646842,5.49312e+06,0,10.0213,-3.96696,2.5,1.8,1.5,9,vtype0
36,flow0.8,646804,5.49313e+06,0,13.9134,0.0737694,2.5,1.8,1.5,0,vtype0
36,flow0.9,646774,5.49315e+06,0,13.9579,0.324028,2.5,1.8,1.5,0,vtype0
37,flow0.0,646888,5.49286e+06,0,13.9021,-0.67125,2.5,1.8,1.5,0,vtype0
37,flow0.1,646890,5.4929e+06,0,13.9331,0.358519,2.5,1.8,1.5,0,vtype0
37,flow0.10,646788,5.49318e+06,0,13.5647,0.777219,2.5,1.8,1.5,2,vtype0
37,flow0.11,646825,5.49322e+06,0,10.3897,0.1702,2.5,1.8,1.5,0,vtype0
37,flow0.12,646846,5.49324e+06,0,13.1272,0.178625,2.5,1.8,1.5,0,vtype0
37,flow0.2,646886,5.49295e+06,0,13.9586,0.589356,2.5,1.8,1.5,0,vtype0
37,flow0.3,646882,5.49301e+06,0,13.8809,-0.355412,2.5,1.8,1.5,0,vtype0
37,flow0.4,646880,5.49304e+06,0,13.9589,-0.387577,2.5,1.8,1.5,0,vtype0
37,flow0.5,646875,5.49309e+06,0,13.9116,0.419837,2.5,1.8,1.5,0,vtype0
37,flow0.6,646869,5.49312e+06,0,8.18771,1.52075,2.5,1.8,1.5,0,vtype0
37,flow0.7,646851,5.49312e+06,0,9.76147,0.24493,2.5,1.8,1.5,1,vtype0
37,flow0.8,646818,5.49312e+06,0,13.8723,-1.09758,2.5,1.8,1.5,0,vtype0
37,flow0.9,646783,5.49314e+06,0,13.882,-0.694406,2.5,1.8,1.5,0,vtype0
38,flow0.0,646887,5.49284e+06,0,13.9084,-0.850798,2.5,1.8,1.5,0,vtype0
38,flow0.1,646890,5.49289e+06,0,13.8988,-0.408406,2.5,1.8,1.5,0,vtype0
38,flow0.10,646779,5.49317e+06,0,13.5249,-0.335852,2.5,1.8,1.5,2,vtype0
38,flow0.11,646818,5.49321e+06,0,10.3307,-1.21347,2.5,1.8,1.5,10,vtype0
38,flow0.12,646836,5.49323e+06,0,13.1239,0.248112,2.5,1.8,1.5,0,vtype0
38,flow0.2,646887,5.49294e+06,0,13.9392,0.35398,2.5,1.8,1.5,0,vtype0
38,flow0.3,646883,5.49299e+06,0,13.9807,-0.148404,2.5,1.8,1.5,0,vtype0
38,flow0.4,646881,5.49302e+06,0,13.9838,0.432354,2.5,1.8,1.5,0,vtype0
38,flow0.5,646877,5.49308e+06,0,13.9894,0.548091,2.5,1.8,1.5,0,vtype0
38,flow0.6,646872,5.49311e+06,0,9.96782,1.43787,2.5,1.8,1.5,0,vtype0
38,flow0.7,646860,5.49312e+06,0,7.67641,-4.5,2.5,1.8,1.5,9,vtype0
38,flow0.8,646832,5.49312e+06,0,13.091,-2.52526,2.5,1.8,1.5,9,vtype0
38,flow0.9,646793,5.49313e+06,0,13.9179,-0.714969,2.5,1.8,1.5,0,vtype0
39,flow0.0,646886,5.49283e+06,0,13.9715,0.713064,2.5,1.8,1.5,0,vtype0
39,flow0.1,646889,5.49287e+06,0,13.958,0.0472807,2.5,1.8,1.5,0,vtype0
39,flow0.10,646774,5.49316e+06,0,13.4828,-0.36854,2.5,1.8,1.5,2,vtype0
39,flow0.11,646811,5.4932e+06,0,10.4162,-0.0546066,2.5,1.8,1.5,2,vtype0
39,flow0.12,646827,5.49322e+06,0,12.7244,0.305136,2.5,1.8,1.5,2,vtype0
39,flow0.2,646888,5.49293e+06,0,13.9558,0.357431,2.5,1.8,1.5,0,vtype0
39,flow0.3,646884,5.49298e+06,0,13.9155,0.0638689,2.5,1.8,1.5,0,vtype0
39,flow0.4,646882,5.49301e+06,0,13.959,0.21615,2.5,1.8,1.5,0,vtype0
39,flow0.5,646879,5.49306e+06,0,13.8998,0.239031,2.5,1.8,1.5,0,vtype0
39,flow0.6,646873,5.4931e+06,0,11.92,1.3609,2.5,1.8,1.5,0,vtype0
39,flow0.7,646868,5.49312e+06,0,8.07842,2.15611,2.5,1.8,1.5,0,vtype0
39,flow0.8,646843,5.49312e+06,0,11.5623,-0.55112,2.5,1.8,1.5,1,vtype0
39,flow0.9,646804,5.49313e+06,0,13.9888,0.698489,2.5,1.8,1.5,0,vtype0
40,flow0.0,646885,5.49282e+06,0,13.9269,0.275511,2.5,1.8,1.5,0,vtype0
40,flow0.1,646888,5.49286e+06,0,13.9526,0.226505,2.5,1.8,1.5,0,vtype0
40,flow0.10,646779,5.49315e+06,0,13.5321,0.238426,2.5,1.8,1.5,0,vtype0
