Time,VehicleID,OMNeT_X,OMNeT_Y,OMNeT_Z,Speed,Acceleration,Length,Width,Height,Signals,Type
113,flow0.24,646843,5.49E+06,0,8.17689,2.06923,2.5,1.8,1.5,0,vtype0
113,flow0.25,646850,5.49E+06,0,5.33569,1.45823,2.5,1.8,1.5,0,vtype0
113,flow0.26,646856,5.49E+06,0,2.19611,1.67117,2.5,1.8,1.5,0,vtype0
113,flow0.3,646835,5.49E+06,0,13.9862,0.224285,2.5,1.8,1.5,0,vtype0
113,flow0.4,646879,5.49E+06,0,13.9104,-0.412619,2.5,1.8,1.5,0,vtype0
113,flow0.5,646881,5.49E+06,0,13.8794,-0.867398,2.5,1.8,1.5,0,vtype0
113,flow0.6,646884,5.49E+06,0,13.9549,0.660314,2.5,1.8,1.5,0,vtype0
113,flow0.7,646889,5.49E+06,0,12.6354,-0.53328,2.5,1.8,1.5,0,vtype0
113,flow0.8,646888,5.49E+06,0,12.8371,-0.149603,2.5,1.8,1.5,0,vtype0
113,flow0.9,646886,5.49E+06,0,13.2601,0.558349,2.5,1.8,1.5,0,vtype0
114,flow0.0,646693,5.49E+06,0,13.9329,0.135179,2.5,1.8,1.5,0,vtype0
114,flow0.1,646741,5.49E+06,0,13.9744,-0.255876,2.5,1.8,1.5,0,vtype0
114,flow0.10,646885,5.49E+06,0,13.88,-0.572643,2.5,1.8,1.5,0,vtype0
114,flow0.11,646884,5.49E+06,0,13.9775,0.993824,2.5,1.8,1.5,0,vtype0
114,flow0.12,646882,5.49E+06,0,13.9226,-0.217325,2.5,1.8,1.5,0,vtype0
114,flow0.13,646879,5.49E+06,0,13.9857,0.789062,2.5,1.8,1.5,0,vtype0
114,flow0.14,646875,5.49E+06,0,13.9619,0.467421,2.5,1.8,1.5,0,vtype0
114,flow0.15,646868,5.49E+06,0,8.13324,2.26002,2.5,1.8,1.5,0,vtype0
114,flow0.16,646840,5.49E+06,0,12.6237,-0.0174561,2.5,1.8,1.5,1,vtype0
114,flow0.17,646774,5.49E+06,0,10.0138,0.167238,2.5,1.8,1.5,0,vtype0
114,flow0.18,646777,5.49E+06,0,9.8941,-0.270599,2.5,1.8,1.5,2,vtype0
114,flow0.19,646787,5.49E+06,0,9.82476,-0.0410729,2.5,1.8,1.5,2,vtype0
114,flow0.2,646780,5.49E+06,0,13.9835,-0.129134,2.5,1.8,1.5,0,vtype0
114,flow0.20,646797,5.49E+06,0,9.7278,0.666858,2.5,1.8,1.5,2,vtype0
114,flow0.21,646807,5.49E+06,0,9.55555,0.54189,2.5,1.8,1.5,2,vtype0
114,flow0.22,646818,5.49E+06,0,9.43353,0.211808,2.5,1.8,1.5,2,vtype0
114,flow0.23,646828,5.49E+06,0,9.18718,-0.562278,2.5,1.8,1.5,0,vtype0
114,flow0.24,646837,5.49E+06,0,8.77507,0.601181,2.5,1.8,1.5,0,vtype0
114,flow0.25,646845,5.49E+06,0,7.54358,2.14247,2.5,1.8,1.5,0,vtype0
114,flow0.26,646853,5.49E+06,0,4.16172,2.28112,2.5,1.8,1.5,0,vtype0
114,flow0.3,646821,5.49E+06,0,13.8938,-0.248946,2.5,1.8,1.5,0,vtype0
114,flow0.4,646878,5.49E+06,0,13.9815,0.352947,2.5,1.8,1.5,0,vtype0
114,flow0.5,646880,5.49E+06,0,13.9323,0.300467,2.5,1.8,1.5,0,vtype0
114,flow0.6,646883,5.49E+06,0,13.9165,-0.387721,2.5,1.8,1.5,0,vtype0
114,flow0.7,646890,5.49E+06,0,12.7082,-0.220081,2.5,1.8,1.5,0,vtype0
114,flow0.8,646888,5.49E+06,0,12.8685,0.502287,2.5,1.8,1.5,0,vtype0
114,flow0.9,646887,5.49E+06,0,13.1399,0.484772,2.5,1.8,1.5,0,vtype0
115,flow0.0,646680,5.49E+06,0,13.9247,-0.195529,2.5,1.8,1.5,0,vtype0
115,flow0.1,646727,5.49E+06,0,13.8717,-1.05241,2.5,1.8,1.5,0,vtype0
115,flow0.10,646886,5.49E+06,0,13.8815,-0.30505,2.5,1.8,1.5,0,vtype0
115,flow0.11,646885,5.49E+06,0,13.9047,-0.158568,2.5,1.8,1.5,0,vtype0
115,flow0.12,646883,5.49E+06,0,13.9098,0.0512276,2.5,1.8,1.5,0,vtype0
115,flow0.13,646880,5.49E+06,0,13.9166,-0.391035,2.5,1.8,1.5,0,vtype0
115,flow0.14,646877,5.49E+06,0,13.8863,-0.348916,2.5,1.8,1.5,0,vtype0
115,flow0.15,646871,5.49E+06,0,10.0223,1.43452,2.5,1.8,1.5,0,vtype0
115,flow0.16,646852,5.49E+06,0,11.6281,-4.5,2.5,1.8,1.5,9,vtype0
115,flow0.17,646780,5.49E+06,0,9.93135,-0.965143,2.5,1.8,1.5,0,vtype0
115,flow0.18,646774,5.49E+06,0,9.98807,-0.076227,2.5,1.8,1.5,2,vtype0
115,flow0.19,646780,5.49E+06,0,9.8971,1.09891,2.5,1.8,1.5,2,vtype0
115,flow0.2,646766,5.49E+06,0,13.905,-0.0901422,2.5,1.8,1.5,0,vtype0
115,flow0.20,646790,5.49E+06,0,9.67037,-0.657073,2.5,1.8,1.5,2,vtype0
115,flow0.21,646801,5.49E+06,0,9.65955,0.362316,2.5,1.8,1.5,2,vtype0
115,flow0.22,646811,5.49E+06,0,9.58259,-0.0290232,2.5,1.8,1.5,2,vtype0
115,flow0.23,646821,5.49E+06,0,9.36562,-0.33164,2.5,1.8,1.5,0,vtype0
115,flow0.24,646830,5.49E+06,0,9.03324,1.23961,2.5,1.8,1.5,2,vtype0
115,flow0.25,646839,5.49E+06,0,8.34699,-0.33082,2.5,1.8,1.5,0,vtype0
115,flow0.26,646848,5.49E+06,0,6.00628,2.44675,2.5,1.8,1.5,0,vtype0
115,flow0.27,646854,5.49E+06,0,2.99086,2.02993,2.5,1.8,1.5,0,vtype0
115,flow0.3,646807,5.49E+06,0,13.9914,0.965857,2.5,1.8,1.5,0,vtype0
115,flow0.4,646873,5.49E+06,0,13.8761,-0.271429,2.5,1.8,1.5,0,vtype0
115,flow0.5,646879,5.49E+06,0,13.9984,1.0107,2.5,1.8,1.5,0,vtype0
115,flow0.6,646882,5.49E+06,0,13.8867,-0.687473,2.5,1.8,1.5,0,vtype0
115,flow0.7,646891,5.49E+06,0,12.672,-0.496143,2.5,1.8,1.5,0,vtype0
115,flow0.8,646889,5.49E+06,0,12.8027,0.669194,2.5,1.8,1.5,0,vtype0
115,flow0.9,646888,5.49E+06,0,12.9911,-0.923867,2.5,1.8,1.5,0,vtype0
116,flow0.0,646666,5.49E+06,0,13.9067,0.173794,2.5,1.8,1.5,0,vtype0
116,flow0.1,646713,5.49E+06,0,13.8944,0.14838,2.5,1.8,1.5,0,vtype0
116,flow0.10,646887,5.49E+06,0,13.8026,1.37343,2.5,1.8,1.5,0,vtype0
116,flow0.11,646886,5.49E+06,0,13.813,-0.880448,2.5,1.8,1.5,0,vtype0
116,flow0.12,646884,5.49E+06,0,13.9916,0.266879,2.5,1.8,1.5,0,vtype0
116,flow0.13,646881,5.49E+06,0,13.9516,-0.299326,2.5,1.8,1.5,0,vtype0
116,flow0.14,646879,5.49E+06,0,13.9343,-0.369586,2.5,1.8,1.5,0,vtype0
116,flow0.15,646873,5.49E+06,0,11.9719,1.51149,2.5,1.8,1.5,0,vtype0
116,flow0.16,646861,5.49E+06,0,7.13279,-4.5,2.5,1.8,1.5,9,vtype0
116,flow0.17,646788,5.49E+06,0,9.96142,-0.574984,2.5,1.8,1.5,0,vtype0
116,flow0.18,646776,5.49E+06,0,9.925,-0.388087,2.5,1.8,1.5,0,vtype0
116,flow0.19,646775,5.49E+06,0,9.91128,0.128205,2.5,1.8,1.5,2,vtype0
116,flow0.2,646752,5.49E+06,0,13.9427,-0.552088,2.5,1.8,1.5,0,vtype0
116,flow0.20,646784,5.49E+06,0,9.76605,-0.144646,2.5,1.8,1.5,2,vtype0
116,flow0.21,646794,5.49E+06,0,9.66008,0.345501,2.5,1.8,1.5,2,vtype0
116,flow0.22,646804,5.49E+06,0,9.58899,-0.470795,2.5,1.8,1.5,2,vtype0
116,flow0.23,646814,5.49E+06,0,9.56957,1.48221,2.5,1.8,1.5,2,vtype0
116,flow0.24,646824,5.49E+06,0,9.11755,-0.857942,2.5,1.8,1.5,2,vtype0
116,flow0.25,646833,5.49E+06,0,8.79575,0.809874,2.5,1.8,1.5,2,vtype0
116,flow0.26,646843,5.49E+06,0,7.88664,2.20031,2.5,1.8,1.5,0,vtype0
116,flow0.27,646850,5.49E+06,0,4.95631,2.56879,2.5,1.8,1.5,0,vtype0
116,flow0.28,646856,5.49E+06,0,2.12868,-0.14273,2.5,1.8,1.5,8,vtype0
116,flow0.3,646793,5.49E+06,0,13.9165,-0.367961,2.5,1.8,1.5,0,vtype0
116,flow0.4,646863,5.49E+06,0,13.9713,0.585605,2.5,1.8,1.5,0,vtype0
116,flow0.5,646878,5.49E+06,0,13.9436,0.509689,2.5,1.8,1.5,0,vtype0
116,flow0.6,646881,5.49E+06,0,13.9936,1.16147,2.5,1.8,1.5,0,vtype0
116,flow0.7,646890,5.49E+06,0,12.7331,1.02895,2.5,1.8,1.5,0,vtype0
116,flow0.8,646890,5.49E+06,0,12.7169,-0.126871,2.5,1.8,1.5,0,vtype0
116,flow0.9,646889,5.49E+06,0,12.8695,-0.829154,2.5,1.8,1.5,0,vtype0
117,flow0.0,646652,5.49E+06,0,13.9394,-0.211309,2.5,1.8,1.5,0,vtype0
117,flow0.1,646699,5.49E+06,0,13.9683,0.84529,2.5,1.8,1.5,0,vtype0
117,flow0.10,646888,5.49E+06,0,13.4613,-0.285417,2.5,1.8,1.5,0,vtype0
117,flow0.11,646887,5.49E+06,0,13.6418,-0.0513259,2.5,1.8,1.5,0,vtype0
117,flow0.12,646885,5.49E+06,0,13.9051,-0.596026,2.5,1.8,1.5,0,vtype0
117,flow0.13,646882,5.49E+06,0,13.9421,0.505566,2.5,1.8,1.5,0,vtype0
117,flow0.14,646880,5.49E+06,0,13.8861,-0.222918,2.5,1.8,1.5,0,vtype0
117,flow0.15,646875,5.49E+06,0,13.9173,-0.626841,2.5,1.8,1.5,0,vtype0
117,flow0.16,646868,5.49E+06,0,7.98848,1.73137,2.5,1.8,1.5,0,vtype0
117,flow0.17,646795,5.49E+06,0,10.0148,0.418214,2.5,1.8,1.5,0,vtype0
117,flow0.18,646784,5.49E+06,0,9.92421,-1.17911,2.5,1.8,1.5,8,vtype0
117,flow0.19,646774,5.49E+06,0,10.0228,0.984349,2.5,1.8,1.5,0,vtype0
117,flow0.2,646738,5.49E+06,0,13.9396,-0.338588,2.5,1.8,1.5,0,vtype0
117,flow0.20,646777,5.49E+06,0,9.86881,-0.555547,2.5,1.8,1.5,2,vtype0
117,flow0.21,646787,5.49E+06,0,9.83788,0.640769,2.5,1.8,1.5,2,vtype0
117,flow0.22,646797,5.49E+06,0,9.67902,-0.045131,2.5,1.8,1.5,2,vtype0
117,flow0.23,646808,5.49E+06,0,9.5451,-0.293013,2.5,1.8,1.5,2,vtype0
117,flow0.24,646818,5.49E+06,0,9.35754,-0.0595316,2.5,1.8,1.5,2,vtype0
117,flow0.25,646827,5.49E+06,0,9.03983,1.05491,2.5,1.8,1.5,2,vtype0
117,flow0.26,646837,5.49E+06,0,8.85771,0.0763436,2.5,1.8,1.5,0,vtype0
117,flow0.27,646846,5.49E+06,0,7.03534,1.77248,2.5,1.8,1.5,0,vtype0
117,flow0.28,646853,5.49E+06,0,4.25078,2.51905,2.5,1.8,1.5,0,vtype0
117,flow0.3,646779,5.49E+06,0,13.9478,0.205592,2.5,1.8,1.5,0,vtype0
117,flow0.4,646850,5.49E+06,0,13.9553,0.48768,2.5,1.8,1.5,0,vtype0
117,flow0.5,646873,5.49E+06,0,13.9375,0.158704,2.5,1.8,1.5,0,vtype0
117,flow0.6,646880,5.49E+06,0,13.889,-0.0452389,2.5,1.8,1.5,0,vtype0
117,flow0.7,646889,5.49E+06,0,12.7075,0.884501,2.5,1.8,1.5,0,vtype0
117,flow0.8,646890,5.49E+06,0,12.664,-0.726891,2.5,1.8,1.5,0,vtype0
117,flow0.9,646890,5.49E+06,0,12.9441,0.643528,2.5,1.8,1.5,0,vtype0
118,flow0.0,646639,5.49E+06,0,13.893,-0.587415,2.5,1.8,1.5,0,vtype0
118,flow0.1,646685,5.49E+06,0,13.9948,0.491456,2.5,1.8,1.5,0,vtype0
118,flow0.10,646889,5.49E+06,0,13.3385,-0.00713122,2.5,1.8,1.5,0,vtype0
118,flow0.11,646888,5.49E+06,0,13.4201,-0.296317,2.5,1.8,1.5,0,vtype0
118,flow0.12,646886,5.49E+06,0,13.9648,-0.0316459,2.5,1.8,1.5,0,vtype0
118,flow0.13,646883,5.49E+06,0,13.9442,0.353512,2.5,1.8,1.5,0,vtype0
118,flow0.14,646881,5.49E+06,0,13.9941,0.557103,2.5,1.8,1.5,0,vtype0
118,flow0.15,646877,5.49E+06,0,13.8857,-0.345473,2.5,1.8,1.5,0,vtype0
118,flow0.16,646872,5.49E+06,0,9.96531,2.3262,2.5,1.8,1.5,0,vtype0
118,flow0.17,646803,5.49E+06,0,10.0184,0.669548,2.5,1.8,1.5,0,vtype0
118,flow0.18,646791,5.49E+06,0,9.93596,-0.953611,2.5,1.8,1.5,0,vtype0
118,flow0.19,646780,5.49E+06,0,9.91491,-0.579706,2.5,1.8,1.5,0,vtype0
118,flow0.2,646724,5.49E+06,0,13.9948,0.720843,2.5,1.8,1.5,0,vtype0
118,flow0.20,646774,5.49E+06,0,9.86752,-0.869242,2.5,1.8,1.5,2,vtype0
118,flow0.21,646781,5.49E+06,0,9.84777,-0.44176,2.5,1.8,1.5,2,vtype0
118,flow0.22,646791,5.49E+06,0,9.83971,0.892871,2.5,1.8,1.5,2,vtype0
118,flow0.23,646801,5.49E+06,0,9.62742,0.575637,2.5,1.8,1.5,2,vtype0
118,flow0.24,646811,5.49E+06,0,9.43596,0.68307,2.5,1.8,1.5,2,vtype0
118,flow0.25,646821,5.49E+06,0,9.11219,-0.0649565,2.5,1.8,1.5,2,vtype0
118,flow0.26,646830,5.49E+06,0,9.04463,0.193676,2.5,1.8,1.5,2,vtype0
118,flow0.27,646840,5.49E+06,0,8.72168,0.521062,2.5,1.8,1.5,0,vtype0
118,flow0.28,646848,5.49E+06,0,6.21043,1.97226,2.5,1.8,1.5,0,vtype0
118,flow0.29,646854,5.49E+06,0,3.13261,1.77925,2.5,1.8,1.5,0,vtype0
118,flow0.3,646766,5.49E+06,0,13.9121,-0.656904,2.5,1.8,1.5,0,vtype0
118,flow0.4,646836,5.49E+06,0,13.9151,-0.305921,2.5,1.8,1.5,0,vtype0
118,flow0.5,646863,5.49E+06,0,13.9439,-0.305134,2.5,1.8,1.5,0,vtype0
118,flow0.6,646879,5.49E+06,0,13.9283,-0.19474,2.5,1.8,1.5,0,vtype0
118,flow0.7,646888,5.49E+06,0,12.7082,0.00532224,2.5,1.8,1.5,0,vtype0
118,flow0.8,646889,5.49E+06,0,12.7854,0.699818,2.5,1.8,1.5,0,vtype0
118,flow0.9,646891,5.49E+06,0,12.8511,-0.714458,2.5,1.8,1.5,0,vtype0
119,flow0.0,646626,5.49E+06,0,13.8877,-0.0852731,2.5,1.8,1.5,0,vtype0
119,flow0.1,646671,5.49E+06,0,13.9612,0.512095,2.5,1.8,1.5,0,vtype0
119,flow0.10,646890,5.49E+06,0,13.2009,0.82327,2.5,1.8,1.5,0,vtype0
119,flow0.11,646889,5.49E+06,0,13.2155,-0.0550987,2.5,1.8,1.5,0,vtype0
119,flow0.12,646887,5.49E+06,0,13.9573,0.010307,2.5,1.8,1.5,0,vtype0
119,flow0.13,646884,5.49E+06,0,13.9219,-0.656004,2.5,1.8,1.5,0,vtype0
119,flow0.14,646882,5.49E+06,0,13.9821,0.784623,2.5,1.8,1.5,0,vtype0
119,flow0.15,646879,5.49E+06,0,13.8986,0.0818903,2.5,1.8,1.5,0,vtype0
119,flow0.16,646873,5.49E+06,0,12.0139,1.973,2.5,1.8,1.5,0,vtype0
119,flow0.17,646813,5.49E+06,0,9.99494,0.442771,2.5,1.8,1.5,0,vtype0
119,flow0.18,646799,5.49E+06,0,9.96209,-0.925473,2.5,1.8,1.5,0,vtype0
119,flow0.19,646788,5.49E+06,0,10.001,0.738734,2.5,1.8,1.5,0,vtype0
119,flow0.2,646710,5.49E+06,0,13.9436,0.165567,2.5,1.8,1.5,0,vtype0
119,flow0.20,646776,5.49E+06,0,9.86613,-0.416354,2.5,1.8,1.5,0,vtype0
119,flow0.21,646775,5.49E+06,0,9.88142,0.452692,2.5,1.8,1.5,2,vtype0
119,flow0.22,646784,5.49E+06,0,9.72941,-0.228234,2.5,1.8,1.5,2,vtype0
119,flow0.23,646794,5.49E+06,0,9.6778,-0.8517,2.5,1.8,1.5,2,vtype0
119,flow0.24,646804,5.49E+06,0,9.60694,-0.349554,2.5,1.8,1.5,2,vtype0
119,flow0.25,646814,5.49E+06,0,9.3581,1.43775,2.5,1.8,1.5,2,vtype0
119,flow0.26,646824,5.49E+06,0,9.07111,-0.444903,2.5,1.8,1.5,2,vtype0
119,flow0.27,646834,5.49E+06,0,8.93788,0.537183,2.5,1.8,1.5,2,vtype0
119,flow0.28,646843,5.49E+06,0,8.2208,2.02063,2.5,1.8,1.5,0,vtype0
119,flow0.29,646851,5.49E+06,0,4.91663,2.32774,2.5,1.8,1.5,0,vtype0
119,flow0.3,646752,5.49E+06,0,13.8969,-0.103092,2.5,1.8,1.5,0,vtype0
119,flow0.30,646856,5.49E+06,0,2.00132,-0.80226,2.5,1.8,1.5,8,vtype0
119,flow0.4,646822,5.49E+06,0,13.8726,-0.38842,2.5,1.8,1.5,0,vtype0
119,flow0.5,646850,5.49E+06,0,13.8844,-0.590152,2.5,1.8,1.5,0,vtype0
119,flow0.6,646878,5.49E+06,0,13.8899,-0.31983,2.5,1.8,1.5,0,vtype0
119,flow0.7,646887,5.49E+06,0,12.6439,-0.522553,2.5,1.8,1.5,0,vtype0
119,flow0.8,646888,5.49E+06,0,12.7817,0.810305,2.5,1.8,1.5,0,vtype0
119,flow0.9,646890,5.49E+06,0,12.8179,-0.72027,2.5,1.8,1.5,0,vtype0
120,flow0.0,646613,5.49E+06,0,13.9567,0.300471,2.5,1.8,1.5,0,vtype0
120,flow0.1,646658,5.49E+06,0,13.9124,-0.682464,2.5,1.8,1.5,0,vtype0
120,flow0.10,646890,5.49E+06,0,13.0948,-0.0891792,2.5,1.8,1.5,0,vtype0
120,flow0.11,646890,5.49E+06,0,13.1946,-0.221333,2.5,1.8,1.5,0,vtype0
120,flow0.12,646888,5.49E+06,0,13.9947,0.592281,2.5,1.8,1.5,0,vtype0
120,flow0.13,646886,5.49E+06,0,13.9486,-0.121097,2.5,1.8,1.5,0,vtype0
120,flow0.14,646883,5.49E+06,0,13.9031,-0.458291,2.5,1.8,1.5,0,vtype0
120,flow0.15,646880,5.49E+06,0,13.9036,0.245144,2.5,1.8,1.5,0,vtype0
120,flow0.16,646875,5.49E+06,0,13.8775,0.456537,2.5,1.8,1.5,0,vtype0
120,flow0.17,646823,5.49E+06,0,10.0197,-0.36728,2.5,1.8,1.5,0,vtype0
120,flow0.18,646808,5.49E+06,0,10.0636,0.54454,2.5,1.8,1.5,0,vtype0
120,flow0.19,646795,5.49E+06,0,9.98895,0.632259,2.5,1.8,1.5,0,vtype0
120,flow0.2,646696,5.49E+06,0,13.91,0.0211811,2.5,1.8,1.5,0,vtype0
120,flow0.20,646784,5.49E+06,0,9.8538,-1.34521,2.5,1.8,1.5,8,vtype0
120,flow0.21,646774,5.49E+06,0,9.87406,-0.164652,2.5,1.8,1.5,0,vtype0
120,flow0.22,646778,5.49E+06,0,9.81168,-0.448498,2.5,1.8,1.5,2,vtype0
120,flow0.23,646787,5.49E+06,0,9.81484,0.599291,2.5,1.8,1.5,2,vtype0
120,flow0.24,646797,5.49E+06,0,9.59254,-0.782661,2.5,1.8,1.5,2,vtype0
120,flow0.25,646808,5.49E+06,0,9.5441,1.42878,2.5,1.8,1.5,2,vtype0
120,flow0.26,646818,5.49E+06,0,9.31944,0.863897,2.5,1.8,1.5,2,vtype0
120,flow0.27,646827,5.49E+06,0,9.0434,-0.891092,2.5,1.8,1.5,10,vtype0
120,flow0.28,646837,5.49E+06,0,8.79062,0.67526,2.5,1.8,1.5,2,vtype0
120,flow0.29,646846,5.49E+06,0,6.83756,1.3344,2.5,1.8,1.5,0,vtype0
120,flow0.3,646738,5.49E+06,0,13.8776,-0.495908,2.5,1.8,1.5,0,vtype0
120,flow0.30,646853,5.49E+06,0,3.79055,2.15004,2.5,1.8,1.5,0,vtype0
120,flow0.4,646808,5.49E+06,0,13.916,-0.525981,2.5,1.8,1.5,0,vtype0
120,flow0.5,646836,5.49E+06,0,13.8865,-0.764858,2.5,1.8,1.5,0,vtype0
120,flow0.6,646873,5.49E+06,0,13.962,0.604662,2.5,1.8,1.5,0,vtype0
120,flow0.7,646886,5.49E+06,0,12.702,-0.268141,2.5,1.8,1.5,0,vtype0
120,flow0.8,646887,5.49E+06,0,12.8088,1.14456,2.5,1.8,1.5,0,vtype0
120,flow0.9,646889,5.49E+06,0,12.7718,-0.156812,2.5,1.8,1.5,0,vtype0
121,flow0.0,646601,5.49E+06,0,13.9683,0.442232,2.5,1.8,1.5,0,vtype0
121,flow0.1,646644,5.49E+06,0,13.8904,0.144575,2.5,1.8,1.5,0,vtype0
121,flow0.10,646889,5.49E+06,0,12.9708,-0.778014,2.5,1.8,1.5,0,vtype0
121,flow0.11,646891,5.49E+06,0,13.1385,0.600456,2.5,1.8,1.5,0,vtype0
121,flow0.12,646889,5.49E+06,0,13.8869,-1.07188,2.5,1.8,1.5,0,vtype0
121,flow0.13,646887,5.49E+06,0,13.9549,-0.143089,2.5,1.8,1.5,0,vtype0
121,flow0.14,646884,5.49E+06,0,13.8759,-0.0814028,2.5,1.8,1.5,0,vtype0
121,flow0.15,646881,5.49E+06,0,13.937,-0.0450715,2.5,1.8,1.5,0,vtype0
121,flow0.16,646877,5.49E+06,0,13.9889,0.0104895,2.5,1.8,1.5,0,vtype0
121,flow0.17,646833,5.49E+06,0,10.0104,0.780771,2.5,1.8,1.5,1,vtype0
121,flow0.18,646818,5.49E+06,0,9.97957,-0.466691,2.5,1.8,1.5,0,vtype0
121,flow0.19,646803,5.49E+06,0,9.95772,-0.512536,2.5,1.8,1.5,0,vtype0
121,flow0.2,646682,5.49E+06,0,13.9833,0.56186,2.5,1.8,1.5,0,vtype0
121,flow0.20,646791,5.49E+06,0,9.95941,0.424151,2.5,1.8,1.5,0,vtype0
121,flow0.21,646780,5.49E+06,0,9.8462,-0.483596,2.5,1.8,1.5,0,vtype0
121,flow0.22,646774,5.49E+06,0,9.8599,-0.722673,2.5,1.8,1.5,2,vtype0
121,flow0.23,646781,5.49E+06,0,9.78944,-1.36299,2.5,1.8,1.5,10,vtype0
121,flow0.24,646791,5.49E+06,0,9.83243,1.04442,2.5,1.8,1.5,2,vtype0
121,flow0.25,646801,5.49E+06,0,9.51321,-0.0465694,2.5,1.8,1.5,2,vtype0
121,flow0.26,646811,5.49E+06,0,9.37304,-0.0602397,2.5,1.8,1.5,2,vtype0
121,flow0.27,646821,5.49E+06,0,9.21323,-0.619421,2.5,1.8,1.5,2,vtype0
121,flow0.28,646830,5.49E+06,0,8.9425,0.292568,2.5,1.8,1.5,2,vtype0
121,flow0.29,646840,5.49E+06,0,8.70125,2.09794,2.5,1.8,1.5,0,vtype0
121,flow0.3,646724,5.49E+06,0,13.8901,-0.537804,2.5,1.8,1.5,0,vtype0
121,flow0.30,646848,5.49E+06,0,5.80497,2.4239,2.5,1.8,1.5,0,vtype0
121,flow0.31,646855,5.49E+06,0,2.93562,2.36287,2.5,1.8,1.5,0,vtype0
121,flow0.4,646794,5.49E+06,0,13.9503,0.228017,2.5,1.8,1.5,0,vtype0
121,flow0.5,646822,5.49E+06,0,13.9021,-0.667673,2.5,1.8,1.5,0,vtype0
121,flow0.6,646862,5.49E+06,0,13.9092,-0.74416,2.5,1.8,1.5,0,vtype0
121,flow0.7,646885,5.49E+06,0,12.6878,0.632857,2.5,1.8,1.5,0,vtype0
121,flow0.8,646886,5.49E+06,0,12.7235,0.454074,2.5,1.8,1.5,0,vtype0
121,flow0.9,646888,5.49E+06,0,12.7482,-0.154554,2.5,1.8,1.5,0,vtype0
122,flow0.0,646590,5.49E+06,0,10.4426,-4.5,2.5,1.8,1.5,8,vtype0
122,flow0.1,646631,5.49E+06,0,13.9838,0.44772,2.5,1.8,1.5,0,vtype0
122,flow0.10,646888,5.49E+06,0,12.8235,-1.41545,2.5,1.8,1.5,0,vtype0
122,flow0.11,646890,5.49E+06,0,13.0821,0.0126198,2.5,1.8,1.5,0,vtype0
122,flow0.12,646890,5.49E+06,0,13.9828,0.108307,2.5,1.8,1.5,0,vtype0
122,flow0.13,646888,5.49E+06,0,13.9317,-0.349088,2.5,1.8,1.5,0,vtype0
122,flow0.14,646885,5.49E+06,0,13.9104,-0.546685,2.5,1.8,1.5,0,vtype0
122,flow0.15,646882,5.49E+06,0,13.9094,-0.887222,2.5,1.8,1.5,0,vtype0
122,flow0.16,646879,5.49E+06,0,13.9279,0.204883,2.5,1.8,1.5,0,vtype0
122,flow0.17,646843,5.49E+06,0,9.99534,-0.17821,2.5,1.8,1.5,1,vtype0
122,flow0.18,646828,5.49E+06,0,9.99449,0.311708,2.5,1.8,1.5,1,vtype0
122,flow0.19,646813,5.49E+06,0,10.0247,0.417252,2.5,1.8,1.5,0,vtype0
122,flow0.2,646669,5.49E+06,0,13.9189,0.441096,2.5,1.8,1.5,0,vtype0
122,flow0.20,646799,5.49E+06,0,9.96692,0.133852,2.5,1.8,1.5,0,vtype0
122,flow0.21,646787,5.49E+06,0,9.98668,0.118623,2.5,1.8,1.5,0,vtype0
122,flow0.22,646776,5.49E+06,0,9.93937,-0.487721,2.5,1.8,1.5,0,vtype0
122,flow0.23,646775,5.49E+06,0,9.93563,-0.00333806,2.5,1.8,1.5,2,vtype0
122,flow0.24,646784,5.49E+06,0,9.84153,1.16979,2.5,1.8,1.5,2,vtype0
122,flow0.25,646794,5.49E+06,0,9.56691,-0.301232,2.5,1.8,1.5,2,vtype0
122,flow0.26,646804,5.49E+06,0,9.45761,0.00779092,2.5,1.8,1.5,2,vtype0
122,flow0.27,646814,5.49E+06,0,9.36711,0.0290908,2.5,1.8,1.5,2,vtype0
122,flow0.28,646824,5.49E+06,0,9.08398,0.568862,2.5,1.8,1.5,2,vtype0
122,flow0.29,646834,5.49E+06,0,8.90498,-1.34958,2.5,1.8,1.5,10,vtype0
122,flow0.3,646710,5.49E+06,0,13.9118,-0.292638,2.5,1.8,1.5,0,vtype0
122,flow0.30,646843,5.49E+06,0,7.70599,2.24858,2.5,1.8,1.5,0,vtype0
122,flow0.31,646851,5.49E+06,0,5.04426,2.30817,2.5,1.8,1.5,0,vtype0
122,flow0.32,646856,5.49E+06,0,2.43776,0,2.5,1.8,1.5,0,vtype0
122,flow0.4,646780,5.49E+06,0,13.9336,-0.0938477,2.5,1.8,1.5,0,vtype0
122,flow0.5,646808,5.49E+06,0,13.8812,-0.0187533,2.5,1.8,1.5,0,vtype0
122,flow0.6,646849,5.49E+06,0,13.9244,-0.459207,2.5,1.8,1.5,0,vtype0
122,flow0.7,646884,5.49E+06,0,12.6549,-0.800154,2.5,1.8,1.5,0,vtype0
122,flow0.8,646885,5.49E+06,0,12.7762,0.246336,2.5,1.8,1.5,0,vtype0
122,flow0.9,646887,5.49E+06,0,12.7647,1.02226,2.5,1.8,1.5,0,vtype0
123,flow0.0,646583,5.49E+06,0,6.67169,2.6,2.5,1.8,1.5,0,vtype0
